query,query_sha,filename,fea1,fea2,fea3,fea4,fea5,fea6,fea7,fea8,fea9,fea10,fea11,fea12,fea13,fea14,fea15,fea16,fea17,fea18,fea19,fea20,fea21,fea22,fea23,fea24,fea25,fea26,fea27,fea28,fea29,fea30,fea31,fea32,fea33,fea34,fea35,fea36,fea37,fea38,fea39,fea40,fea41,similarity,label
Japanese invaded and occupied Indonesia 1942 hoax,ce219bc50a38866780d4869393c14559ffa41cbb3664a331fcb4f70de5c9940c,7.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,3,0.545722,fact
Japanese invaded and occupied Indonesia 1942 hoax,ce219bc50a38866780d4869393c14559ffa41cbb3664a331fcb4f70de5c9940c,6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383398,unknown
Japanese invaded and occupied Indonesia 1942 hoax,ce219bc50a38866780d4869393c14559ffa41cbb3664a331fcb4f70de5c9940c,4.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535807,fact
Japanese invaded and occupied Indonesia 1942 hoax,ce219bc50a38866780d4869393c14559ffa41cbb3664a331fcb4f70de5c9940c,2.txt,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0.421769,unknown
Japanese invaded and occupied Indonesia 1942 hoax,ce219bc50a38866780d4869393c14559ffa41cbb3664a331fcb4f70de5c9940c,1.txt,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144242,fact
Japanese invaded and occupied Indonesia 1942 hoax,ce219bc50a38866780d4869393c14559ffa41cbb3664a331fcb4f70de5c9940c,0.txt,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0.853228,fact
George Bush Death hoax,d1d554d4ba731a619e224ec4ddba65d63b542403e990d9c916150522e3dcc7f3,7.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unrelated
George Bush Death hoax,d1d554d4ba731a619e224ec4ddba65d63b542403e990d9c916150522e3dcc7f3,3.txt,4,0,4,0,2,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.673151,hoax
George Bush Death hoax,d1d554d4ba731a619e224ec4ddba65d63b542403e990d9c916150522e3dcc7f3,6.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.145408,unrelated
George Bush Death hoax,d1d554d4ba731a619e224ec4ddba65d63b542403e990d9c916150522e3dcc7f3,8.txt,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.308726,fact
George Bush Death hoax,d1d554d4ba731a619e224ec4ddba65d63b542403e990d9c916150522e3dcc7f3,4.txt,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0.423477,hoax
George Bush Death hoax,d1d554d4ba731a619e224ec4ddba65d63b542403e990d9c916150522e3dcc7f3,2.txt,4,0,2,0,0,1,1,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868237,hoax
George Bush Death hoax,d1d554d4ba731a619e224ec4ddba65d63b542403e990d9c916150522e3dcc7f3,1.txt,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.466114,hoax
George Bush Death hoax,d1d554d4ba731a619e224ec4ddba65d63b542403e990d9c916150522e3dcc7f3,0.txt,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421794,hoax
John Cena Death hoax,d3fe1d73e9f7f248db1613988adabbe2df44b08162b95106180dfe678522eebb,9.txt,3,0,13,0,0,0,1,2,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.485269,hoax
John Cena Death hoax,d3fe1d73e9f7f248db1613988adabbe2df44b08162b95106180dfe678522eebb,3.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36718,fact
John Cena Death hoax,d3fe1d73e9f7f248db1613988adabbe2df44b08162b95106180dfe678522eebb,6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unrelated
John Cena Death hoax,d3fe1d73e9f7f248db1613988adabbe2df44b08162b95106180dfe678522eebb,4.txt,9,0,0,0,13,1,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.852568,hoax
John Cena Death hoax,d3fe1d73e9f7f248db1613988adabbe2df44b08162b95106180dfe678522eebb,2.txt,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851696,hoax
John Cena Death hoax,d3fe1d73e9f7f248db1613988adabbe2df44b08162b95106180dfe678522eebb,0.txt,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.495538,hoax
The Komodo dragon is the largest lizard in the world hoax,dc6d9cd7fa62f5bab966800d37dd42a3b63637217824755c47e50fbe85ab5451,3.txt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.459099,fact
The Komodo dragon is the largest lizard in the world hoax,dc6d9cd7fa62f5bab966800d37dd42a3b63637217824755c47e50fbe85ab5451,6.txt,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205603,unrelated
The Komodo dragon is the largest lizard in the world hoax,dc6d9cd7fa62f5bab966800d37dd42a3b63637217824755c47e50fbe85ab5451,8.txt,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.639114,fact
The Komodo dragon is the largest lizard in the world hoax,dc6d9cd7fa62f5bab966800d37dd42a3b63637217824755c47e50fbe85ab5451,4.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6686,fact
The Komodo dragon is the largest lizard in the world hoax,dc6d9cd7fa62f5bab966800d37dd42a3b63637217824755c47e50fbe85ab5451,5.txt,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817094,fact
The Komodo dragon is the largest lizard in the world hoax,dc6d9cd7fa62f5bab966800d37dd42a3b63637217824755c47e50fbe85ab5451,0.txt,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,0,2,0,0.854071,fact
Eat mince pies on Christmas Day in UK illegal hoax,e013b2f26f48214b669bcc1a30acc7d5f32b24035766cd980b2a06c092c2faa8,9.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.95354,unknown
Eat mince pies on Christmas Day in UK illegal hoax,e013b2f26f48214b669bcc1a30acc7d5f32b24035766cd980b2a06c092c2faa8,7.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.103958,unrelated
Eat mince pies on Christmas Day in UK illegal hoax,e013b2f26f48214b669bcc1a30acc7d5f32b24035766cd980b2a06c092c2faa8,3.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811463,fact
Eat mince pies on Christmas Day in UK illegal hoax,e013b2f26f48214b669bcc1a30acc7d5f32b24035766cd980b2a06c092c2faa8,6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0143299,unrelated
Eat mince pies on Christmas Day in UK illegal hoax,e013b2f26f48214b669bcc1a30acc7d5f32b24035766cd980b2a06c092c2faa8,8.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0936403,unrelated
Eat mince pies on Christmas Day in UK illegal hoax,e013b2f26f48214b669bcc1a30acc7d5f32b24035766cd980b2a06c092c2faa8,4.txt,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00412849,unrelated
Eat mince pies on Christmas Day in UK illegal hoax,e013b2f26f48214b669bcc1a30acc7d5f32b24035766cd980b2a06c092c2faa8,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169959,unknown
Eat mince pies on Christmas Day in UK illegal hoax,e013b2f26f48214b669bcc1a30acc7d5f32b24035766cd980b2a06c092c2faa8,5.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.284936,fact
Eat mince pies on Christmas Day in UK illegal hoax,e013b2f26f48214b669bcc1a30acc7d5f32b24035766cd980b2a06c092c2faa8,1.txt,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0.262627,hoax
Zsa Zsa Gabor Dies in 99 hoax,ec4268f0b0c534cef835f7421b8340dc9157de244c996401304358464001808a,9.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.693969,fact
Zsa Zsa Gabor Dies in 99 hoax,ec4268f0b0c534cef835f7421b8340dc9157de244c996401304358464001808a,7.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478027,fact
Zsa Zsa Gabor Dies in 99 hoax,ec4268f0b0c534cef835f7421b8340dc9157de244c996401304358464001808a,3.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7231,fact
Zsa Zsa Gabor Dies in 99 hoax,ec4268f0b0c534cef835f7421b8340dc9157de244c996401304358464001808a,6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67144,fact
Zsa Zsa Gabor Dies in 99 hoax,ec4268f0b0c534cef835f7421b8340dc9157de244c996401304358464001808a,8.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562815,unknown
Zsa Zsa Gabor Dies in 99 hoax,ec4268f0b0c534cef835f7421b8340dc9157de244c996401304358464001808a,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.624905,fact
Zsa Zsa Gabor Dies in 99 hoax,ec4268f0b0c534cef835f7421b8340dc9157de244c996401304358464001808a,1.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451419,fact
Zsa Zsa Gabor Dies in 99 hoax,ec4268f0b0c534cef835f7421b8340dc9157de244c996401304358464001808a,0.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725716,fact
Evolution fresh drinks poison hoax,ef04e13aea0ae5a45b4389c19a7bc24da95fe5f92b9c7328fa543a745a575230,7.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0.606993,hoax
Evolution fresh drinks poison hoax,ef04e13aea0ae5a45b4389c19a7bc24da95fe5f92b9c7328fa543a745a575230,3.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0.0961424,unrelated
Evolution fresh drinks poison hoax,ef04e13aea0ae5a45b4389c19a7bc24da95fe5f92b9c7328fa543a745a575230,6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406898,unrelated
Evolution fresh drinks poison hoax,ef04e13aea0ae5a45b4389c19a7bc24da95fe5f92b9c7328fa543a745a575230,8.txt,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0.339884,hoax
Evolution fresh drinks poison hoax,ef04e13aea0ae5a45b4389c19a7bc24da95fe5f92b9c7328fa543a745a575230,2.txt,6,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0.70909,hoax
Evolution fresh drinks poison hoax,ef04e13aea0ae5a45b4389c19a7bc24da95fe5f92b9c7328fa543a745a575230,5.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.773878,hoax
Evolution fresh drinks poison hoax,ef04e13aea0ae5a45b4389c19a7bc24da95fe5f92b9c7328fa543a745a575230,1.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0.791261,hoax
Evolution fresh drinks poison hoax,ef04e13aea0ae5a45b4389c19a7bc24da95fe5f92b9c7328fa543a745a575230,0.txt,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.671866,hoax
KFC create a chickhen-scented candle hoax,f2dc19367ea5fefaaeb0f87929f88836173045c5bf71faf049ab3306ea47ede2,9.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76245,fact
KFC create a chickhen-scented candle hoax,f2dc19367ea5fefaaeb0f87929f88836173045c5bf71faf049ab3306ea47ede2,7.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.454581,fact
KFC create a chickhen-scented candle hoax,f2dc19367ea5fefaaeb0f87929f88836173045c5bf71faf049ab3306ea47ede2,3.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806397,fact
KFC create a chickhen-scented candle hoax,f2dc19367ea5fefaaeb0f87929f88836173045c5bf71faf049ab3306ea47ede2,6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513249,fact
KFC create a chickhen-scented candle hoax,f2dc19367ea5fefaaeb0f87929f88836173045c5bf71faf049ab3306ea47ede2,8.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.492726,fact
KFC create a chickhen-scented candle hoax,f2dc19367ea5fefaaeb0f87929f88836173045c5bf71faf049ab3306ea47ede2,4.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535191,fact
KFC create a chickhen-scented candle hoax,f2dc19367ea5fefaaeb0f87929f88836173045c5bf71faf049ab3306ea47ede2,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474258,unrelated
KFC create a chickhen-scented candle hoax,f2dc19367ea5fefaaeb0f87929f88836173045c5bf71faf049ab3306ea47ede2,5.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752858,fact
KFC create a chickhen-scented candle hoax,f2dc19367ea5fefaaeb0f87929f88836173045c5bf71faf049ab3306ea47ede2,0.txt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541261,fact
Giant squid found in New Zealand hoax,fa7a4633274f7f12398dc5f515980c04534ca9dbbb91f38196d8c859ba8a52e2,9.txt,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365487,hoax
Giant squid found in New Zealand hoax,fa7a4633274f7f12398dc5f515980c04534ca9dbbb91f38196d8c859ba8a52e2,3.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449386,fact
Giant squid found in New Zealand hoax,fa7a4633274f7f12398dc5f515980c04534ca9dbbb91f38196d8c859ba8a52e2,6.txt,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757447,unknown
Giant squid found in New Zealand hoax,fa7a4633274f7f12398dc5f515980c04534ca9dbbb91f38196d8c859ba8a52e2,8.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888861,fact
Giant squid found in New Zealand hoax,fa7a4633274f7f12398dc5f515980c04534ca9dbbb91f38196d8c859ba8a52e2,4.txt,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.602005,hoax
Giant squid found in New Zealand hoax,fa7a4633274f7f12398dc5f515980c04534ca9dbbb91f38196d8c859ba8a52e2,5.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.342136,fact
Giant squid found in New Zealand hoax,fa7a4633274f7f12398dc5f515980c04534ca9dbbb91f38196d8c859ba8a52e2,1.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.593295,fact
Giant squid found in New Zealand hoax,fa7a4633274f7f12398dc5f515980c04534ca9dbbb91f38196d8c859ba8a52e2,0.txt,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.489964,hoax
